"地域コード","年度","教育費.市町村財政.","歳出決算総額.市町村財政.","経常収支比率.市町村財政.","実質公債費比率.市町村財政.","小学校児童数","中学校生徒数","総人口","総人口.女.","X65歳以上人口","地域女性割合","地域65歳以上割合","児童生徒数","教育費シェア","児童生徒割合","ln教育費.市町村財政.","ln歳出決算総額.市町村財政.","ln総人口","ln総人口.女.","lnX65歳以上人口","ln児童生徒数","logit教育費シェア","政令指定都市","特別区","議員候補者数","議員年齢中央値","議員年齢最小値","議員年齢平均値","議員X65歳以上割合","議員新人割合","議員女性割合","議員自民公明割合","議員共産社民割合","議員無所属割合","議員選挙年","議員経過年度","議員間隔異常","首長候補者数","首長年齢中央値","首長年齢最小値","首長年齢平均値","首長X65歳以上割合","首長新人割合","首長女性割合","首長自民公明割合","首長共産社民割合","首長無所属割合","首長選挙年","首長経過年度","首長間隔異常","議会高齢化ギャップ","議会女性ギャップ"
"R12202",2018,2725435,22899611,95.3,13.3,2265,1271,60824.6,31473.8,21882.6,0.517451820480529,0.359765621146707,3536,0.11901665054485,0.0581343732634493,14.818138606367,16.9466304814806,11.0157495913868,10.3569107326893,9.99344707945791,8.17103418920548,-2.00177532229218,0,0,21,63,30,58.5789473684211,0.368421052631579,0.315789473684211,0.157894736842105,0.105263157894737,0.157894736842105,0.736842105263158,0,3,0,3,55,55,55,0,0,0,0,0,1,0,1,0,0.00865543148487191,-0.359557083638424
"R12202",2019,2760616,24001845,95.2,13.2,2182,1228,59627.8,30828.4,21967.8,0.517013876077937,0.368415403553376,3410,0.115016824748264,0.0571880901190384,14.8309644011963,16.9936412603575,10.9958771872558,10.336191622031,9.99733302381482,8.13476078241865,-2.04049021399128,0,0,25,61,26,58.0555555555556,0.388888888888889,0.277777777777778,0.222222222222222,0.111111111111111,0.111111111111111,0.777777777777778,1,0,0,3,55,55,55,0,0,0,0,0,1,0,2,0,0.0204734853355129,-0.294791653855715
"R12202",2020,3116570,34747578,92.7,12.2,2051,1165,58431,30183,22053,0.516557991477127,0.37741952046003,3216,0.0896917189451305,0.055039277096062,14.952243596073,17.3636204297043,10.975601849898,10.3150341309602,10.0012039260422,8.07620452723903,-2.31740486718036,0,0,25,61,26,58.0555555555556,0.388888888888889,0.277777777777778,0.222222222222222,0.111111111111111,0.111111111111111,0.777777777777778,0,1,0,3,55,55,55,0,0,0,0,0,1,0,3,0,0.0114693684288592,-0.294335769254905
"R12202",2021,3121779,25821542,84.8,12,1939,1157,57234.2,29537.6,22138.2,0.516083041258548,0.386800199880491,3096,0.120898240701504,0.0540935314899134,14.9539135895955,17.0667196627459,10.9549069007935,10.2934193070163,10.0050599021445,8.0381891799732,-1.983951452273,0,0,25,61,26,58.0555555555556,0.388888888888889,0.277777777777778,0.222222222222222,0.111111111111111,0.111111111111111,0.777777777777778,0,2,1,2,59,59,59,0,0,0,0,0,1,1,0,0,0.00208868900839793,-0.293860819036326
"R12204",2016,25030758,201058482,96.6,-0.1,33797,15503,626893.4,314035,144511.4,0.500938437061229,0.230519893812887,49300,0.124494911883399,0.0786417595080759,17.035615946609,19.119106378928,13.3485317892117,12.6572597236468,11.8811136761563,10.8056996438007,-1.95053611671527,0,0,73,50.5,27,51.14,0.14,0.38,0.224107142857143,0.42,0.16,0.3,0,1,0,6,58,58,58,0,1,0,1,0,0,0,3,0,-0.0905198938128874,-0.276831294204086
"R12204",2017,33222768,206804072,94.4,0,34050,15708,630896.8,316538,146576.8,0.501727065345711,0.232330866157508,49758,0.160648519532053,0.0788686834360231,17.3187459819774,19.1472823909269,13.3548975782268,12.6651985765505,11.8953048021595,10.8149466307481,-1.65341067656093,0,0,73,50.5,27,51.14,0.14,0.38,0.224107142857143,0.42,0.16,0.3,0,2,1,4,62,62,62,0,0,0,0,0,1,1,0,0,-0.0923308661575078,-0.277619922488568
"R12204",2018,23343179,203251444,96,0,34329,15602,634900.2,319041,148642.2,0.502505748147504,0.234119000120019,49931,0.11484877322692,0.0786438561525103,16.9658153794895,19.129954410918,13.3612231001687,12.6730749001539,11.9092973547993,10.8184173587709,-2.04214226056606,0,0,73,50.5,27,51.14,0.14,0.38,0.224107142857143,0.42,0.16,0.3,0,3,0,4,62,62,62,0,0,0,0,0,1,0,1,0,-0.0941190001200189,-0.278398605290361
"R12204",2019,24469178,208443725,96.1,0.7,34301,15776,638903.6,321544,150707.6,0.503274672423195,0.235884725019549,50077,0.117389851865294,0.0783795865291728,17.012924842701,19.1551796586957,13.3675088612592,12.6808896717714,11.9230968146635,10.8213370688743,-2.01738313178187,0,0,60,50.5,31,51.12,0.18,0.16,0.230357142857143,0.42,0.1,0.36,1,0,0,4,62,62,62,0,0,0,0,0,1,0,2,0,-0.0558847250195491,-0.272917529566052
"R12204",2020,33487629,282207842,94.7,1.9,34196,15944,642907,324047,152773,0.504034020472634,0.237628459481698,50140,0.118662999449888,0.0779895070360099,17.3266866450112,19.4581543857992,13.3737553582335,12.6886438459824,11.9367084385303,10.8225943156698,-2.00515253508786,0,0,60,50.5,31,51.12,0.18,0.16,0.230357142857143,0.42,0.1,0.36,0,1,0,4,62,62,62,0,0,0,0,0,1,0,3,0,-0.057628459481698,-0.273676877615491
"R12204",2021,27108577,242389403,88.5,2.9,33874,16272,646910.4,326550,154838.4,0.504783970083028,0.23935061176942,50146,0.111838952794483,0.0775161444305116,17.1153607302411,19.3060560942071,13.3799630785762,12.6963383553308,11.950137271391,10.8227139710624,-2.07209317099812,0,0,60,50.5,31,51.12,0.18,0.16,0.230357142857143,0.42,0.1,0.36,0,2,1,3,66,66,66,1,0,0,1,0,0,1,0,0,-0.0593506117694197,-0.274426827225885
"R12205",2016,3009342,19057753,98.2,5.4,2121,1111,47001.8,24412.6,17535.6,0.519397129471637,0.373083584032952,3232,0.157906443640024,0.0687633239578059,14.9172320081764,16.7629845583697,10.7579411778312,10.1028546714387,9.77198837926861,8.08116577772543,-1.67388839134749,0,0,20,60,43,59.8888888888889,0.333333333333333,0.0555555555555556,0.111111111111111,0.111111111111111,0.111111111111111,0.777777777777778,0,1,0,2,65,65,65,1,0,0,0,0,1,0,2,0,-0.0397502506996189,-0.408286018360526
"R12205",2017,1546266,17748146,95.8,5.8,2093,1051,46539.6,24136.2,17585.2,0.518616404094578,0.377854558268657,3144,0.0871226774898065,0.0675553721991594,14.2513535502505,16.6917916177261,10.7480588420622,10.0914680671818,9.77481291817295,8.05356916913454,-2.34928429260162,0,0,20,60,43,59.8888888888889,0.333333333333333,0.0555555555555556,0.111111111111111,0.111111111111111,0.111111111111111,0.777777777777778,0,2,0,2,65,65,65,1,0,0,0,0,1,0,3,0,-0.0445212249353243,-0.407505292983467
"R12205",2018,1586591,17479496,96.5,6,2036,1025,46077.4,23859.8,17634.8,0.517820015886313,0.382721247292599,3061,0.0907686926442273,0.0664316997052785,14.2770982473267,16.676539094824,10.7380778701668,10.0799503133871,9.77762950152277,8.02682357621763,-2.30428509386003,0,0,20,60,43,59.8888888888889,0.333333333333333,0.0555555555555556,0.111111111111111,0.111111111111111,0.111111111111111,0.777777777777778,0,3,0,2,69,69,69,1,0,0,0,0,1,1,0,0,-0.0493879139592659,-0.406708904775202
"R12205",2019,1684484,21419742,98.7,5.9,2006,1029,45615.2,23583.4,17684.4,0.517007488731826,0.387686560620144,3035,0.0786416568416183,0.066534839264105,14.3369698434162,16.8798235780934,10.7279962732926,10.0682983536885,9.78043817400722,8.01829613851552,-2.46094749679763,0,0,23,61,43,60,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.0555555555555556,0.833333333333333,1,0,0,2,69,69,69,1,0,0,0,0,1,0,1,0,-0.0543532272868112,-0.405896377620715
"R12205",2020,3120656,31080756,95,5.7,1914,1019,45153,23307,17734,0.51617832702146,0.392753526897438,2933,0.100404764929141,0.0649569242353775,14.9535537940951,17.2520994074922,10.7178120018205,10.0565090236185,9.78323897993995,7.98412195870293,-2.19273525776626,0,0,23,61,43,60,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.0555555555555556,0.833333333333333,0,1,0,2,69,69,69,1,0,0,0,0,1,0,2,0,-0.0594201935641046,-0.405067215910349
"R12205",2021,1991504,22930557,89.6,5.5,1857,965,44690.8,23030.6,17783.6,0.515332014642835,0.397925300061758,2822,0.0868493512826575,0.063144987335201,14.5044006901381,16.9479809458605,10.7075229428637,10.0445790454497,9.78603196326332,7.94555542825349,-2.3527258477951,0,0,23,61,43,60,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.0555555555555556,0.833333333333333,0,2,0,2,69,69,69,1,0,0,0,0,1,0,3,0,-0.0645919667284247,-0.404220903531724
"R12206",2016,3907360,39263763,93.2,2.3,7485,4018,134546,66896,35258,0.497197984332496,0.262051640331188,11503,0.0995156781075721,0.0854949236692284,15.178372512101,17.485812590411,11.8096614269878,11.1108944535963,10.4704477328457,9.35045007996083,-2.2026175533452,0,0,30,58.5,35,58.6666666666667,0.25,0.125,0.208333333333333,0.375,0.0833333333333333,0.5,0,1,0,2,49,49,49,0,1,0,1,0,0,0,3,0,-0.0120516403311878,-0.288864650999163
"R12206",2017,4144684,42557337,94.3,2.9,7476,3994,134951,67101,35786,0.497224918674185,0.265177731176501,11470,0.0973905862577821,0.0849938125690065,15.237337107216,17.5663628305513,11.8126670285706,11.1139542259784,10.4853120344518,9.34757739028127,-2.22656036127541,0,0,30,58.5,35,58.6666666666667,0.25,0.125,0.208333333333333,0.375,0.0833333333333333,0.5,0,2,0,1,53,53,53,0,0,0,0,0,1,1,0,0,-0.0151777311765011,-0.288891585340852
"R12206",2018,5435817,43101230,93.4,3.3,7529,3947,135356,67306,36314,0.497251691834865,0.268285114808357,11476,0.126117444908185,0.0847838293093768,15.5085203892273,17.5790620929498,11.815663623576,11.117004664705,10.4999586208306,9.34810031168067,-1.93573241504142,0,0,30,58.5,35,58.6666666666667,0.25,0.125,0.208333333333333,0.375,0.0833333333333333,0.5,0,3,0,1,53,53,53,0,0,0,0,0,1,0,1,0,-0.0182851148083572,-0.288918358501532
"R12206",2019,5981576,45963390,94.2,3.5,7501,3960,135761,67511,36842,0.497278305257033,0.271373958647918,11461,0.130137833610619,0.0844204152886322,15.6041946363554,17.6433557680158,11.8186512658209,11.1200458265466,10.5143937777122,9.34679249511168,-1.89974062233817,0,0,28,61,39,60.2916666666667,0.25,0.166666666666667,0.291666666666667,0.375,0.0416666666666667,0.5,1,0,0,1,53,53,53,0,0,0,0,0,1,0,2,0,-0.021373958647918,-0.205611638590366
"R12206",2020,6087067,61700480,93.2,3.5,7540,3976,136166,67716,37370,0.497304760366024,0.274444428124495,11516,0.0986550996037632,0.0845732414846584,15.6216769144797,17.937802268424,11.8216300086413,11.1230777677571,10.5286235224795,9.35157948366891,-2.21225805665435,0,0,28,61,39,60.2916666666667,0.25,0.166666666666667,0.291666666666667,0.375,0.0416666666666667,0.5,0,1,0,1,53,53,53,0,0,0,0,0,1,0,3,0,-0.0244444281244951,-0.205638093699357
"R12206",2021,4823383,50279879,89.8,3.8,7476,4008,136571,67921,37898,0.497331058570267,0.277496686705084,11484,0.0959306803423294,0.0840881299836715,15.3889861070531,17.73311553516,11.824599904898,11.1261005440806,10.5426536192296,9.3487971151232,-2.24328018761431,0,0,28,61,39,60.2916666666667,0.25,0.166666666666667,0.291666666666667,0.375,0.0416666666666667,0.5,0,2,0,1,57,57,57,0,0,0,1,0,0,1,0,0,-0.0274966867050838,-0.2056643919036
"R12207",2016,16044250,150994793,93.3,0.9,23503,12251,486430.4,244246,122851.8,0.502119110976617,0.252557817110115,35754,0.106256975364707,0.0735028073903276,16.5908610878998,18.8327559107409,13.0948491076811,12.4059311931077,11.7187340298566,10.4844453984825,-2.12955783323291,0,0,60,52.5,30,52.25,0.181818181818182,0.181818181818182,0.181818181818182,0.340909090909091,0.136363636363636,0.477272727272727,0,2,0,4,65,65,65,1,0,0,0,0,1,0,2,0,-0.0707396352919328,-0.320300929158435
"R12207",2017,14209219,146962011,92.4,0.9,23370,12042,489380.8,245940,124037.6,0.502553430784371,0.253458247646822,35412,0.0966863402542852,0.0723608282139389,16.469401537268,18.8056846827732,13.1008961975088,12.4128428827264,11.72834002443,10.4748342633472,-2.23459771261223,0,0,60,52.5,30,52.25,0.181818181818182,0.181818181818182,0.181818181818182,0.340909090909091,0.136363636363636,0.477272727272727,0,3,0,4,65,65,65,1,0,0,0,0,1,0,3,0,-0.0716400658286403,-0.320735248966189
"R12207",2018,14177138,145800104,93,1,23382,11553,492331.2,247634,125223.4,0.502982545083472,0.254347886138437,34935,0.0972368167858097,0.0709583304897191,16.4671412251287,18.7977470908445,13.1069069397284,12.4197071286205,11.7378546211428,10.4612730951654,-2.22831085017885,0,0,59,51.5,34,52.6136363636364,0.159090909090909,0.181818181818182,0.25,0.386363636363636,0.113636363636364,0.386363636363636,1,0,0,4,69,69,69,1,0,0,0,0,1,1,0,0,-0.0952569770475279,-0.252982545083472
"R12207",2019,14636364,150134908,94.2,0.6,23284,11425,495281.6,249328,126409.2,0.503406546901803,0.255226925450087,34709,0.0974880805202212,0.0700793245701032,16.4990196749951,18.8270448345213,13.1128817686838,12.4265245776854,11.7472795428563,10.4547831088558,-2.22545177784376,0,0,59,51.5,34,52.6136363636364,0.159090909090909,0.181818181818182,0.25,0.386363636363636,0.113636363636364,0.386363636363636,0,1,0,4,69,69,69,1,0,0,0,0,1,0,1,0,-0.0961360163591784,-0.253406546901803
"R12207",2020,16150466,207271089,93.7,1,23124,11306,498232,251022,127595,0.503825527063697,0.256095553878514,34430,0.077919530784151,0.0691043529921803,16.5974594617058,19.1495381031358,13.1188211109799,12.4332958636753,11.7566164641721,10.4467126003488,-2.4709558590028,0,0,59,51.5,34,52.6136363636364,0.159090909090909,0.181818181818182,0.25,0.386363636363636,0.113636363636364,0.386363636363636,0,2,0,4,69,69,69,1,0,0,0,0,1,0,2,0,-0.0970046447876054,-0.253825527063697
"R12207",2021,18556177,184415163,87.9,1.4,23056,11437,501182.4,252716,128780.8,0.504239574254802,0.256953955286538,34493,0.100621753103892,0.0688232467860005,16.736313283502,19.0327000945565,13.1247253856652,12.4400216075571,11.7658670132176,10.4485406748513,-2.19033521987691,0,0,59,51.5,34,52.6136363636364,0.159090909090909,0.181818181818182,0.25,0.386363636363636,0.113636363636364,0.386363636363636,0,3,0,4,69,69,69,1,0,0,0,0,1,0,3,0,-0.0978630461956294,-0.254239574254802
"R12208",2016,6845237,50784075,95.2,8.5,8341,4171,153394,76922.2,43552.6,0.501468114789366,0.283926359570778,12512,0.134791014702936,0.0815677275512732,15.7390636399183,17.7430933791503,11.9407650537214,11.2505498004378,10.6817246819911,9.43452338286506,-1.85924553950028,0,0,34,57.5,32,56.1785714285714,0.214285714285714,0.25,0.142857142857143,0.25,0.107142857142857,0.464285714285714,0,2,1,4,59,59,59,0,1,0,0,0,1,1,0,0,-0.0696406452850645,-0.358610971932223
"R12208",2017,7161242,50849640,94.3,7.5,8207,4146,153205,76802.4,44427.2,0.501304787702751,0.289985313795242,12353,0.140831714836133,0.080630527724291,15.7841939875809,17.7443836007878,11.9395321728318,11.2489911686475,10.7016071734624,9.42173517625584,-1.80839914524484,0,0,34,57.5,32,56.1785714285714,0.214285714285714,0.25,0.142857142857143,0.25,0.107142857142857,0.464285714285714,0,3,0,4,59,59,59,0,1,0,0,0,1,0,1,0,-0.0756995995095277,-0.358447644845608
"R12208",2018,5011480,48663396,94.1,5.9,8140,4086,153016,76682.6,45301.8,0.501141057144351,0.296059235635489,12226,0.102982537429159,0.0799001411617086,15.427241838618,17.7004376832667,11.9382977700704,11.2474301037313,10.721102045781,9.41140190014419,-2.16451589528483,0,0,36,58.5,37,57.3214285714286,0.25,0.142857142857143,0.178571428571429,0.214285714285714,0.142857142857143,0.5,1,0,0,4,59,59,59,0,1,0,0,0,1,0,2,0,-0.0460592356354891,-0.322569628572922
"R12208",2019,5599025,49808582,95.8,5,7784,4183,152827,76562.8,46176.4,0.500976921617253,0.302148180622534,11967,0.112410849198638,0.0783042263474386,15.5381030334041,17.7236978564652,11.9370618416754,11.2458665980809,10.7402241240447,9.38999170021426,-2.06634851199072,0,0,36,58.5,37,57.3214285714286,0.25,0.142857142857143,0.178571428571429,0.214285714285714,0.142857142857143,0.5,0,1,0,4,59,59,59,0,1,0,0,0,1,0,3,0,-0.052148180622534,-0.322405493045824
"R12208",2020,6243325,70496309,93.2,4.6,7604,4178,152638,76443,47051,0.500812379617133,0.308252204562429,11782,0.0885624380703393,0.0771891665247186,15.6470234509942,18.071070911802,11.9358243838709,11.2443006440519,10.7589873987728,9.37441309371334,-2.3313152732467,0,0,36,58.5,37,57.3214285714286,0.25,0.142857142857143,0.178571428571429,0.214285714285714,0.142857142857143,0.5,0,2,1,1,63,63,63,0,0,0,0,0,1,1,0,0,-0.0582522045624287,-0.322240951045704
"R12208",2021,6146179,61109674,88.9,4.8,7290,4211,152449,76323.2,47925.6,0.500647429632205,0.31437136353797,11501,0.10057620336839,0.0754416231001843,15.6313411458824,17.9281807422144,11.9345853928672,11.2427322339644,10.7774050873973,9.3502762122737,-2.1908386496772,0,0,36,58.5,37,57.3214285714286,0.25,0.142857142857143,0.178571428571429,0.214285714285714,0.142857142857143,0.5,0,3,0,1,63,63,63,0,0,0,0,0,1,0,1,0,-0.0643713635379701,-0.322076001060776
"R12210",2016,2447025,29067003,90.2,10.4,4100,2263,89106.8,45242.2,27168.4,0.507730049782957,0.304897044894441,6363,0.0841856657874223,0.0714086915925608,14.7103835589644,17.1851141712451,11.3975909292898,10.7197855585791,10.2098098122065,8.75841238945768,-2.38678898552025,0,0,28,61,41,59.0416666666667,0.25,0.208333333333333,0.166666666666667,0.166666666666667,0.0833333333333333,0.708333333333333,0,3,1,1,63,63,63,0,0,0,0,0,1,1,0,0,-0.0548970448944413,-0.34106338311629
"R12210",2017,3138944,30149558,89.8,10.3,3990,2249,88525.6,44966.4,27569.8,0.507947983408189,0.31143307698564,6239,0.104112438397936,0.0704767886351519,14.9593969955885,17.2216808209968,11.3910470547035,10.7136708231914,10.2244762497297,8.73873546136347,-2.15234346224329,0,0,25,62.5,43,60.5,0.454545454545455,0.136363636363636,0.136363636363636,0.181818181818182,0.0909090909090909,0.681818181818182,1,0,0,1,63,63,63,0,0,0,0,0,1,0,1,0,0.143112377559815,-0.371584347044553
"R12210",2018,2712525,28846659,94.8,10.1,3940,2146,87944.4,44690.6,27971.2,0.508168797558457,0.318055498701452,6086,0.0940325533019266,0.0692028145055285,14.8133904933782,17.1775047383198,11.3844600755973,10.7075184676597,10.2389306883862,8.71391062849392,-2.26536234056006,0,0,25,62.5,43,60.5,0.454545454545455,0.136363636363636,0.136363636363636,0.181818181818182,0.0909090909090909,0.681818181818182,0,1,0,1,63,63,63,0,0,0,0,0,1,0,2,0,0.136489955844003,-0.371805161194821
"R12210",2019,4615503,31838200,94.8,9.7,3910,2089,87363.2,44414.8,28372.6,0.508392549723453,0.324766034211201,5999,0.144967460472012,0.0686673565070876,15.3449314123959,17.2761773846791,11.3778294203445,10.7013280262104,10.2531791697087,8.69951474821019,-1.77463021944114,0,0,25,62.5,43,60.5,0.454545454545455,0.136363636363636,0.136363636363636,0.181818181818182,0.0909090909090909,0.681818181818182,0,2,0,1,63,63,63,0,0,0,0,0,1,0,3,0,0.129779420334254,-0.372028913359817
"R12210",2020,5381335,42583484,99.8,10.2,3826,2001,86782,44139,28774,0.508619298932958,0.331566453872923,5827,0.12637141197747,0.0671452605378996,15.49844704262,17.5669770365342,11.3711545058717,10.6950990243661,10.267227480597,8.6704291673151,-1.93343004377207,0,0,25,62.5,43,60.5,0.454545454545455,0.136363636363636,0.136363636363636,0.181818181818182,0.0909090909090909,0.681818181818182,0,3,1,2,68,68,68,1,0,0,0,0,1,1,0,0,0.122979000672532,-0.372255662569322
"R12210",2021,3522843,35371483,89.3,10.6,3682,2013,86200.8,43863.2,29175.4,0.508849105808763,0.33845857579048,5695,0.099595569685331,0.0660666722350605,15.0747788920386,17.3814164884904,11.3644347373512,10.6888309787268,10.2810811674292,8.64751945309181,-2.20172634687522,0,0,32,64.5,35,60.7272727272727,0.5,0.272727272727273,0.181818181818182,0.136363636363636,0.0454545454545455,0.818181818181818,1,0,0,2,68,68,68,1,0,0,0,0,1,0,1,0,0.16154142420952,-0.327030923990581
"R12211",2016,10777384,60911407,83,6,7633,3717,131533.2,65544.6,28295.2,0.498312213190282,0.215118312334833,11350,0.17693539733863,0.0862900013076546,16.1929604223815,17.9249310222011,11.7870145702173,11.0904861059357,10.2504474579383,9.33706112475534,-1.53725001498471,0,0,33,60,34,56.7666666666667,0.266666666666667,0.133333333333333,0.0666666666666667,0.133333333333333,0.1,0.766666666666667,0,1,0,1,58,58,58,0,0,0,0,0,1,0,2,0,0.0515483543318344,-0.431645546523615
"R12211",2017,10166239,61515625,82.3,6.3,7377,3639,131876.4,65827.2,29059.4,0.499158302774416,0.220353300514724,11016,0.165262711709423,0.0835327624957915,16.134582886451,17.9348017655483,11.7896203992699,11.0947884057582,10.2770972899738,9.30719481334006,-1.61958065065961,0,0,33,60,34,56.7666666666667,0.266666666666667,0.133333333333333,0.0666666666666667,0.133333333333333,0.1,0.766666666666667,0,2,0,1,58,58,58,0,0,0,0,0,1,0,3,0,0.0463133661519426,-0.432491636107749
"R12211",2018,8673270,60376685,84.3,6.7,7433,3679,132219.6,66109.8,29823.6,0.5,0.225561111968271,11112,0.143652636775272,0.0840420028498044,15.9757564402785,17.9161135784503,11.7922194556221,11.0990722750621,10.3030553053782,9.31587087318565,-1.78527795117725,0,0,33,60,34,56.7666666666667,0.266666666666667,0.133333333333333,0.0666666666666667,0.133333333333333,0.1,0.766666666666667,0,3,0,1,62,62,62,0,0,0,1,0,0,1,0,0,0.0411055546983961,-0.433333333333333
"R12211",2019,9491129,60315168,84.6,7.4,7343,3737,132562.8,66392.4,30587.8,0.500837338981977,0.230741957773976,11080,0.15735890845898,0.08358302630904,16.0658681308441,17.9150941723545,11.7948117743879,11.1033378710824,10.3283565156309,9.31298720893633,-1.67801187843812,0,0,34,62,27,57.1034482758621,0.344827586206897,0.206896551724138,0.103448275862069,0.137931034482759,0.103448275862069,0.724137931034483,1,0,0,1,62,62,62,0,0,0,1,0,0,0,1,0,0.114085628432921,-0.397389063119908
"R12211",2020,11493691,79438591,88.5,7.9,7198,3760,132906,66675,31352,0.501670353482913,0.23589604683009,10958,0.144686491229433,0.0824492498457556,16.257308834097,18.1904948408873,11.7973973904091,11.1075853490502,10.3530333398795,9.30191631546339,-1.77689880645999,0,0,34,62,27,57.1034482758621,0.344827586206897,0.206896551724138,0.103448275862069,0.137931034482759,0.103448275862069,0.724137931034483,0,1,0,1,62,62,62,0,0,0,1,0,0,0,2,0,0.108931539376807,-0.398222077620844
"R12211",2021,12171568,69538234,89.2,8.6,6590,3605,133249.2,66957.6,32116.2,0.502499076917535,0.241023585882692,10195,0.175034183353003,0.076510778301108,16.3146132980777,18.0573872887657,11.7999763382577,11.1118148622271,10.3771158547108,9.22975076549601,-1.55036066281483,0,0,34,62,27,57.1034482758621,0.344827586206897,0.206896551724138,0.103448275862069,0.137931034482759,0.103448275862069,0.724137931034483,0,2,0,1,62,62,62,0,0,0,1,0,0,0,3,0,0.103804000324205,-0.399050801055466
"R12212",2016,5299183,45679014,93.7,2.6,8652,4288,171939.8,87908.4,50571.2,0.511274294840403,0.29412154719268,12940,0.116009137149939,0.0752588987540988,15.4830632156965,17.6371495381404,12.0548996945313,11.3840506422473,10.8311375232764,9.46815584482167,-2.03077776990351,0,0,35,61,33,57.2857142857143,0.285714285714286,0.214285714285714,0.357142857142857,0.142857142857143,0.0714285714285714,0.571428571428571,0,1,0,3,65,65,65,1,0,0,0,0,1,0,1,0,-0.00840726147839427,-0.154131437697546
"R12212",2017,5912766,46298592,98.3,2.5,8480,4284,171140.6,87511.8,51678.4,0.511344473491387,0.301964583506193,12764,0.127709412847803,0.0745819519155595,15.5926243001995,17.6506221082269,12.0502407198675,11.3795289203962,10.8527951782249,9.45446232967558,-1.92136513958841,0,0,35,61,33,57.2857142857143,0.285714285714286,0.214285714285714,0.357142857142857,0.142857142857143,0.0714285714285714,0.571428571428571,0,2,0,3,65,65,65,1,0,0,0,0,1,0,2,0,-0.0162502977919072,-0.15420161634853
"R12212",2018,5896898,46722897,94.1,1.9,8471,4168,170341.4,87115.2,52785.6,0.511415310664348,0.30988121501878,12639,0.126210025033336,0.0741980516773961,15.5899370079024,17.6597449022673,12.0455599375177,11.3749866596702,10.8739937052248,9.44462166770085,-1.93489265891907,0,0,35,61,33,57.2857142857143,0.285714285714286,0.214285714285714,0.357142857142857,0.142857142857143,0.0714285714285714,0.571428571428571,0,3,0,3,65,65,65,1,0,0,0,0,1,0,3,0,-0.0241669293044939,-0.154272453521491
"R12212",2019,7506577,49791352,95.9,1.6,8362,4127,169542.2,86718.6,53892.8,0.51148681567185,0.317872482485187,12489,0.150760658196227,0.0736630762134737,15.8312901275585,17.7233518722967,12.040857142367,11.3704236726317,10.8947521672694,9.43268360311962,-1.72864752258999,0,0,42,54.5,37,55.1428571428571,0.285714285714286,0.428571428571429,0.357142857142857,0.178571428571429,0.0714285714285714,0.571428571428571,1,0,0,4,54,54,54,0,1,0,0,0,1,1,0,0,-0.0321581967709006,-0.154343958528993
"R12212",2020,7813127,68920018,94.8,1.4,8182,4144,168743,86322,55000,0.51155899800288,0.325939446377035,12326,0.113365132899414,0.0730459930189697,15.8713158258065,18.0484572307963,12.0361321263929,11.3658397692651,10.9150884642146,9.41954725755152,-2.05681937429998,0,0,42,54.5,37,55.1428571428571,0.285714285714286,0.428571428571429,0.357142857142857,0.178571428571429,0.0714285714285714,0.571428571428571,0,1,0,4,54,54,54,0,1,0,0,0,1,0,1,0,-0.0402251606627489,-0.154416140860023
"R12212",2021,6679088,55702326,87.9,1.4,8070,4180,167943.8,85925.4,56107.2,0.511631867327046,0.334083187351959,12250,0.119906806046125,0.0729410671903339,15.7144920092461,17.8355324634511,12.0313846786103,11.3612347569298,10.9350194255216,9.41336284529417,-1.99331297930822,0,0,42,54.5,37,55.1428571428571,0.285714285714286,0.428571428571429,0.357142857142857,0.178571428571429,0.0714285714285714,0.571428571428571,0,2,0,4,54,54,54,0,1,0,0,0,1,0,2,0,-0.0483689016376734,-0.154489010184189
"R12213",2016,2326255,21641114,92.6,4,2728,1471,60165.4,30140,15767,0.500952374620629,0.262060918734023,4199,0.107492386944591,0.0697909429672204,14.6597702363183,16.8901054893606,11.0048527152338,10.3136084721805,9.66567442723748,8.34283980427146,-2.11661501771165,0,0,23,65,44,61.9090909090909,0.5,0.181818181818182,0.227272727272727,0.136363636363636,0.136363636363636,0.727272727272727,1,0,0,3,65,65,65,1,0,0,0,0,1,0,2,0,0.237939081265977,-0.273679647347902
"R12213",2017,1920905,21176128,94.6,3.6,2711,1428,59678.8,29847,16116,0.500127348405129,0.270045644349417,4139,0.0907108702780792,0.0693546116879026,14.4683069871182,16.8683850674496,10.9967321274369,10.3038396112575,9.68756784631124,8.32845106681936,-2.30498591945336,0,0,23,65,44,61.9090909090909,0.5,0.181818181818182,0.227272727272727,0.136363636363636,0.136363636363636,0.727272727272727,0,1,0,3,65,65,65,1,0,0,0,0,1,0,3,0,0.229954355650583,-0.272854621132402
"R12213",2018,2018757,22312638,92.3,2.8,2692,1385,59192.2,29554,16465,0.499288757640365,0.278161649676816,4077,0.0904759446193677,0.0688773182953159,14.5179925334394,16.920663802359,10.9885450554347,10.2939743774636,9.70899219481046,8.3133619511344,-2.30783743656251,0,0,23,65,44,61.9090909090909,0.5,0.181818181818182,0.227272727272727,0.136363636363636,0.136363636363636,0.727272727272727,0,2,1,2,67,67,67,1,1,0,0,0,1,1,0,0,0.221838350323184,-0.272016030367638
